Log file open, 12/22/22 18:36:43
[2022.12.22-18.31.05:400][ 94]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0054560.028767
[2022.12.22-18.31.05:434][ 95]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0054560.028767
[2022.12.22-18.31.05:471][ 96]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0054560.028767
[2022.12.22-18.31.05:507][ 97]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0054560.028767
[2022.12.22-18.31.05:549][ 98]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0054560.028767
[2022.12.22-18.31.05:579][ 99]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0054560.028767
[2022.12.22-18.31.05:607][100]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0054560.028767
[2022.12.22-18.31.05:630][101]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0054560.028767
[2022.12.22-18.31.05:662][102]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0054560.028767
[2022.12.22-18.31.05:694][103]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0054560.028767
[2022.12.22-18.31.05:727][104]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0054560.028767
[2022.12.22-18.31.05:843][105]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0054560.028767
[2022.12.22-18.31.05:858][106]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0054560.028767
[2022.12.22-18.31.05:876][107]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0054560.028767
[2022.12.22-18.31.05:899][108]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0116910.005479
[2022.12.22-18.31.05:922][109]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0124710.006849
[2022.12.22-18.31.05:954][110]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.05:987][111]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:018][112]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:051][113]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:084][114]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:117][115]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:148][116]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:181][117]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:214][118]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:246][119]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:279][120]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:312][121]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:344][122]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:376][123]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:409][124]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:441][125]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:582][126]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:605][127]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:627][128]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:658][129]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:690][130]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:723][131]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:755][132]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:802][133]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:837][134]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:869][135]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:901][136]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:931][137]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:964][138]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.06:998][139]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:029][140]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:063][141]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:095][142]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:127][143]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:159][144]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:192][145]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:224][146]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:257][147]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:289][148]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:321][149]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:354][150]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:386][151]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:418][152]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:452][153]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:485][154]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:519][155]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:551][156]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:585][157]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:616][158]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:649][159]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:681][160]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:714][161]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:747][162]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:779][163]LogBlueprintUserMessages: [PC_RTS_C_0] 0.013250.012329
[2022.12.22-18.31.07:816][163]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.22-18.31.07:817][163]LogWorld: BeginTearingDown for /Game/Game/Maps/UEDPIE_0_RockyLevel
[2022.12.22-18.31.07:819][163]LogSlate: Window 'RTS Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2022.12.22-18.31.07:894][163]LogWorld: UWorld::CleanupWorld for RockyLevel, bSessionEnded=true, bCleanupResources=true
[2022.12.22-18.31.07:894][163]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.22-18.31.07:894][163]LogContentBundle: [Container: RockyLevel] Deleting container.
[2022.12.22-18.31.07:901][163]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.22-18.31.07:910][163]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.22-18.31.08:029][163]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=21
[2022.12.22-18.31.08:032][163]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=21
[2022.12.22-18.31.08:055][163]LogUObjectHash: Compacting FUObjectHashTables data took   2.55ms
[2022.12.22-18.31.08:095][164]LogPlayLevel: Display: Destroying online subsystem :Context_27
[2022.12.22-18.31.44:206][316]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.32.04:646][498]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.32.29:536][251]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.33.24:396][450]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.33.26:293][532]LogSlate: Took 0.012998 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensedItalic.ttf' (160K)
[2022.12.22-18.33.29:685][676]BlueprintLog: New page: Compile PC_RTS
[2022.12.22-18.33.29:896][676]LogUObjectHash: Compacting FUObjectHashTables data took   3.55ms
[2022.12.22-18.35.01:876][163]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.35.25:586][315]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.35.34:998][524]LogSelectionDetails: Warning: NavigateToFunctionSource:  Unable to find source file and line number for 'UKismetMathLibrary::Less_DoubleDouble' [The specified module could not be found.]
[2022.12.22-18.37.25:286][321]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.37.47:016][385]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.38.21:126][485]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.38.52:936][227]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.39.19:525][414]LogDerivedDataCache: C:/Users/pawel/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:22.495 and deleted 0 files with total size 0 MiB. Scanned 11901 files in 11246 folders with total size 273 MiB.
[2022.12.22-18.40.01:927][216]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.40.21:667][111]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.40.52:287][529]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.40.53:909][533]LogUObjectHash: Compacting FUObjectHashTables data took   1.89ms
[2022.12.22-18.40.53:915][533]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/Game/Maps/RockyLevel' took 0.051
[2022.12.22-18.40.53:915][533]OBJ SavePackage: Generating thumbnails for [0] asset(s) in package [/Game/Game/BP/Core/Player/PC_RTS] ([2] browsable assets)...
[2022.12.22-18.40.53:915][533]OBJ SavePackage: Finished generating thumbnails for package [/Game/Game/BP/Core/Player/PC_RTS]
[2022.12.22-18.40.53:932][533]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/Game/BP/Core/Player/PC_RTS_Auto5
[2022.12.22-18.40.53:932][533]LogSavePackage: Moving '../../../../../../Users/pawel/Documents/Unreal Projects/RTS/Saved/PC_RTS_Auto599769AED41527CC2212121B276C7381D.tmp' to '../../../../../../Users/pawel/Documents/Unreal Projects/RTS/Saved/Autosaves/Game/Game/BP/Core/Player/PC_RTS_Auto5.uasset'
[2022.12.22-18.40.53:933][533]LogFileHelpers: Auto-saving content packages took 0.018
[2022.12.22-18.41.26:406][628]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.42.41:026][847]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.46.17:397][484]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.50.20:887][197]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.51.32:418][405]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.53.54:947][824]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.54.04:988][853]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.54.44:348][969]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-18.58.00:588][544]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-19.00.13:488][933]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-19.00.48:207][ 35]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-19.04.16:287][644]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-19.05.14:357][814]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-19.06.20:770][282]LogSelectionDetails: Warning: NavigateToFunctionSource:  Unable to find source file and line number for 'UWidgetLayoutLibrary::GetMousePositionOnViewport' [Element not found.]
[2022.12.22-19.06.22:258][346]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-19.06.36:198][914]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-19.06.42:531][188]BlueprintLog: New page: Compile PC_RTS
[2022.12.22-19.06.42:682][188]LogUObjectHash: Compacting FUObjectHashTables data took   6.61ms
[2022.12.22-19.06.43:405][217]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.22-19.06.43:571][217]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Game/BP/Core/Player/PC_RTS" FILE="../../../../../../Users/pawel/Documents/Unreal Projects/RTS/Content/Game/BP/Core/Player/PC_RTS.uasset" SILENT=true
[2022.12.22-19.06.43:591][217]LogSavePackage: Moving output files for package: /Game/Game/BP/Core/Player/PC_RTS
[2022.12.22-19.06.43:593][217]LogSavePackage: Moving '../../../../../../Users/pawel/Documents/Unreal Projects/RTS/Saved/PC_RTSB8B9FC6B4775D24005F4EFA7BBB5C247.tmp' to '../../../../../../Users/pawel/Documents/Unreal Projects/RTS/Content/Game/BP/Core/Player/PC_RTS.uasset'
[2022.12.22-19.06.43:632][217]LogFileHelpers: InternalPromptForCheckoutAndSave took 226 ms (total: 2.72 sec)
[2022.12.22-19.06.43:646][217]AssetCheck: New page: Asset Save: PC_RTS
[2022.12.22-19.06.43:646][217]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Game/BP/Core/Player/PC_RTS.PC_RTS
[2022.12.22-19.06.51:909][403]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.22-19.06.51:928][403]LogContentBundle: [Container: RockyLevel] Generating Streaming for 0 Content Bundles.
[2022.12.22-19.06.51:931][403]LogWorldPartition: Display: GenerateStreaming started...
[2022.12.22-19.06.51:931][403]LogWorldPartition: Display: GetPartitionedActors started...
[2022.12.22-19.06.51:931][403]LogWorldPartition: Display: GetPartitionedActors took 40 us (total: 1 ms)
[2022.12.22-19.06.51:936][403]LogWorldPartition: Display: GenerateStreaming took 5 ms (total: 95 ms)
[2022.12.22-19.06.51:938][403]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.22-19.06.51:938][403]PIE: New page: PIE session: RockyLevel (Dec 22, 2022, 9:06:51 PM)
[2022.12.22-19.06.51:938][403]LogPlayLevel: Creating play world package: /Game/Game/Maps/UEDPIE_0_RockyLevel
[2022.12.22-19.06.51:944][403]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005464s)
[2022.12.22-19.06.51:944][403]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Game/Maps/RockyLevel.RockyLevel to /Game/Game/Maps/UEDPIE_0_RockyLevel.RockyLevel (0.005532s)
[2022.12.22-19.06.51:944][403]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.22-19.06.51:945][403]LogAIModule: Creating AISystem for world RockyLevel
[2022.12.22-19.06.51:946][403]LogWorldPartition: ULevel::OnLevelLoaded(RockyLevel)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.12.22-19.06.51:946][403]LogWorldPartition: Display: WorldPartition initialize started...
[2022.12.22-19.06.51:946][403]LogWorldPartition: UWorldPartition::Initialize(Asset=RockyLevel, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.12.22-19.06.51:948][403]LogContentBundle: [Container: RockyLevel] Creating new contrainer.
[2022.12.22-19.06.51:948][403]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 1.86 sec)
[2022.12.22-19.06.51:948][403]LogPlayLevel: PIE: World Init took: (0.003821s)
[2022.12.22-19.06.52:028][403]LogUObjectHash: Compacting FUObjectHashTables data took   3.26ms
[2022.12.22-19.06.52:031][403]LogAudio: Display: Creating Audio Device:                 Id: 22, Scope: Unique, Realtime: True
[2022.12.22-19.06.52:031][403]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.22-19.06.52:032][403]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.22-19.06.52:032][403]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.22-19.06.52:032][403]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.22-19.06.52:032][403]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.22-19.06.52:032][403]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.22-19.06.52:032][403]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.22-19.06.52:032][403]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.22-19.06.52:033][403]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.22-19.06.52:033][403]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.22-19.06.52:033][403]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.22-19.06.52:037][403]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.22-19.06.52:091][403]LogAudioMixer: Display: Using Audio Hardware Device Speakers (Realtek High Definition Audio)
[2022.12.22-19.06.52:092][403]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.22-19.06.52:092][403]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.22-19.06.52:092][403]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.22-19.06.52:094][403]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=22
[2022.12.22-19.06.52:094][403]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=22
[2022.12.22-19.06.52:097][403]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=22
[2022.12.22-19.06.52:097][403]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=22
[2022.12.22-19.06.52:098][403]LogInit: FAudioDevice initialized.
[2022.12.22-19.06.52:098][403]LogAudio: Display: Audio Device (ID: 22) registered with world 'RockyLevel'.
[2022.12.22-19.06.52:309][403]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.22-19.06.52:309][403]LogLoad: Game class is 'GM_RTS_C'
[2022.12.22-19.06.52:311][403]LogWorld: Bringing World /Game/Game/Maps/UEDPIE_0_RockyLevel.RockyLevel up for play (max tick rate 60) at 2022.12.22-20.06.52
[2022.12.22-19.06.52:311][403]LogWorld: Bringing up level for play took: 0.001489
[2022.12.22-19.06.52:317][403]LogOnline: OSS: Created online subsystem instance for: :Context_28
[2022.12.22-19.06.52:321][403]LogWorldPartition: New Streaming Source: PC_RTS_C_0 -> Position: X=206.244 Y=-8060.775 Z=299.050
[2022.12.22-19.06.52:321][403]LogWorldPartition: UWorldPartitionStreamingPolicy: CellsToActivate(16), CellsToLoad(0), CellsToUnload(0)
[2022.12.22-19.06.52:321][403]LogWorldPartition: UWorldPartitionStreamingPolicy: Sources[0] = X=206.244 Y=-8060.775 Z=299.050,P=0.000000 Y=0.000000 R=-0.000000
[2022.12.22-19.06.52:327][403]LogStreaming: Display: FlushAsyncLoading(-1): 31 QueuedPackages, 0 AsyncPackages
[2022.12.22-19.06.52:653][403]PIE: Server logged in
[2022.12.22-19.06.52:656][403]PIE: Play in editor total start time 0.728 seconds.
[2022.12.22-19.06.52:658][403]LogBlueprintUserMessages: [PC_RTS_C_0] X=907.000 Y=36.000
[2022.12.22-19.06.52:715][403]LogViewport: Scene viewport resized to 1284x740, mode Windowed.
[2022.12.22-19.06.53:000][404]LogBlueprintUserMessages: [PC_RTS_C_0] X=1043.694 Y=-81.532
[2022.12.22-19.06.53:037][405]LogBlueprintUserMessages: [PC_RTS_C_0] X=846.169 Y=1.096
[2022.12.22-19.06.53:111][406]LogBlueprintUserMessages: [PC_RTS_C_0] X=846.169 Y=1.096
[2022.12.22-19.06.53:135][407]LogBlueprintUserMessages: [PC_RTS_C_0] X=846.169 Y=1.096
[2022.12.22-19.06.53:162][408]LogBlueprintUserMessages: [PC_RTS_C_0] X=846.169 Y=1.096
[2022.12.22-19.06.53:193][409]LogBlueprintUserMessages: [PC_RTS_C_0] X=846.169 Y=1.096
[2022.12.22-19.06.53:224][410]LogBlueprintUserMessages: [PC_RTS_C_0] X=846.169 Y=1.096
[2022.12.22-19.06.53:255][411]LogBlueprintUserMessages: [PC_RTS_C_0] X=846.169 Y=1.096
[2022.12.22-19.06.53:283][412]LogBlueprintUserMessages: [PC_RTS_C_0] X=846.169 Y=1.096
[2022.12.22-19.06.53:313][413]LogBlueprintUserMessages: [PC_RTS_C_0] X=846.169 Y=1.096
[2022.12.22-19.06.53:346][414]LogBlueprintUserMessages: [PC_RTS_C_0] X=846.169 Y=1.096
[2022.12.22-19.06.53:381][415]LogBlueprintUserMessages: [PC_RTS_C_0] X=846.169 Y=1.096
[2022.12.22-19.06.53:512][416]LogBlueprintUserMessages: [PC_RTS_C_0] X=887.072 Y=265.501
[2022.12.22-19.06.53:540][417]LogBlueprintUserMessages: [PC_RTS_C_0] X=891.454 Y=318.090
[2022.12.22-19.06.53:566][418]LogBlueprintUserMessages: [PC_RTS_C_0] X=894.376 Y=356.070
[2022.12.22-19.06.53:597][419]LogBlueprintUserMessages: [PC_RTS_C_0] X=895.837 Y=379.443
[2022.12.22-19.06.53:624][420]LogBlueprintUserMessages: [PC_RTS_C_0] X=895.837 Y=394.051
[2022.12.22-19.06.53:647][421]LogBlueprintUserMessages: [PC_RTS_C_0] X=895.837 Y=404.277
[2022.12.22-19.06.53:676][422]LogBlueprintUserMessages: [PC_RTS_C_0] X=894.376 Y=410.120
[2022.12.22-19.06.53:706][423]LogBlueprintUserMessages: [PC_RTS_C_0] X=892.915 Y=415.963
[2022.12.22-19.06.53:737][424]LogBlueprintUserMessages: [PC_RTS_C_0] X=892.915 Y=415.963
[2022.12.22-19.06.53:765][425]LogBlueprintUserMessages: [PC_RTS_C_0] X=892.915 Y=415.963
[2022.12.22-19.06.53:797][426]LogBlueprintUserMessages: [PC_RTS_C_0] X=889.993 Y=418.885
[2022.12.22-19.06.53:828][427]LogBlueprintUserMessages: [PC_RTS_C_0] X=884.150 Y=421.806
[2022.12.22-19.06.53:858][428]LogBlueprintUserMessages: [PC_RTS_C_0] X=882.689 Y=423.267
[2022.12.22-19.06.53:887][429]LogBlueprintUserMessages: [PC_RTS_C_0] X=876.846 Y=424.728
[2022.12.22-19.06.53:915][430]LogBlueprintUserMessages: [PC_RTS_C_0] X=869.542 Y=427.650
[2022.12.22-19.06.53:948][431]LogBlueprintUserMessages: [PC_RTS_C_0] X=862.238 Y=429.110
[2022.12.22-19.06.53:977][432]LogBlueprintUserMessages: [PC_RTS_C_0] X=857.856 Y=429.110
[2022.12.22-19.06.54:006][433]LogBlueprintUserMessages: [PC_RTS_C_0] X=856.395 Y=430.571
[2022.12.22-19.06.54:038][434]LogBlueprintUserMessages: [PC_RTS_C_0] X=853.473 Y=430.571
[2022.12.22-19.06.54:068][435]LogBlueprintUserMessages: [PC_RTS_C_0] X=849.091 Y=430.571
[2022.12.22-19.06.54:097][436]LogBlueprintUserMessages: [PC_RTS_C_0] X=844.709 Y=430.571
[2022.12.22-19.06.54:127][437]LogBlueprintUserMessages: [PC_RTS_C_0] X=838.865 Y=430.571
[2022.12.22-19.06.54:157][438]LogBlueprintUserMessages: [PC_RTS_C_0] X=830.101 Y=430.571
[2022.12.22-19.06.54:189][439]LogBlueprintUserMessages: [PC_RTS_C_0] X=818.414 Y=430.571
